"n","contamination_level","ctam_sigma","ctam_mu","cook_cutoff","robust_m_est_bias","robust_m_est_variance","robust_mm_est_bias","robust_mm_est_variance","robust_s_est_bias","robust_s_est_variance","ols_est_bias","ols_est_variance","ols_diag_est_bias","ols_diag_est_variance","ols_mspe","robust_m_mspe","robust_mm_mspe","robust_s_mspe","ols_diag_mspe","ols_est_mse","robust_m_est_mse","robust_mm_est_mse","robust_s_est_mse","ols_diag_est_mse"
50,0,0.5,0,4,-0.00169651654572012,0.0258432844386755,-0.00153388783415864,0.0259503780312466,-0.0215435721663964,0.0864617045981395,0.00228487654185328,0.0243952932018534,-0.00631616300937621,0.0348008107232137,1.03408627344671,1.03534947714008,1.03535571011378,1.13908053306142,1.05000994463829,0.0242785373966556,0.025716946184872,0.0258229789529781,0.0864935215768376,0.0346667005847587
50,0,1,0,4,-0.00930202031890026,0.0260728454177006,-0.00925773116588702,0.025928040360277,-0.0217701872114351,0.081857624675809,-0.0104163353986257,0.0235957452823876,0.00127087069433962,0.0355901315370504,1.06540462104089,1.06932538807311,1.06946425428732,1.15982436077191,1.0834229877191,0.0235862665991123,0.0260290087726253,0.0258841057448155,0.0819222776036508,0.0354137959916869
50,0,2,0,4,0.00225276883681103,0.0266532215164438,0.00161689895768058,0.0271897332126147,0.0279102906831419,0.0792388810701251,-0.00235989549454985,0.0261629511277532,0.00420278328962409,0.0314516345627757,1.06630129074651,1.06893491473937,1.07098831633549,1.16720582017599,1.08013213064697,0.0260377054788596,0.0265250303762937,0.027056398908791,0.079621670990792,0.0313120397773414
50,0.1,0.5,0,4,-0.0404151402445536,0.0201763997955667,-0.0373345098547913,0.020392679180274,-0.0403233868876809,0.0704095595952152,-0.0420672050906958,0.0207935037359231,-0.0283653050186869,0.0244893728769315,1.05636145230064,1.05802008919673,1.05786128596071,1.15397717693724,1.06263240521135,0.0224591859613862,0.0217089013575759,0.0216845814104702,0.0716834873273327,0.02517151654135
50,0.1,1,0,4,-0.0963584952958809,0.0293072087575271,-0.0669876439689423,0.0316506295719491,-0.0230219146693316,0.092813819575497,-0.158217584560131,0.0348504101419763,-0.0644679292009407,0.0319530740999044,1.08790648463828,1.06180321398398,1.05926176991685,1.16442350782777,1.06165224058245,0.0597089621553086,0.0384456323294258,0.0359797208685991,0.0928797590326615,0.0359494226248624
50,0.1,2,0,4,-0.304143266337471,0.0485178142191701,-0.125347608059816,0.0395967873923687,-0.0121717045458916,0.0742237727357921,-0.550831618310485,0.0803370059940327,-0.165833846381507,0.0374226915502866,1.40677416103728,1.16083968327923,1.08421296948564,1.14039621224164,1.09302790003425,0.38335079269461,0.1407783516065,0.0551108263017242,0.0740008042636656,0.0647364426982205
50,0.2,0.5,0,4,-0.0889482347575983,0.0276524606334975,-0.085314959548433,0.0284084158533383,-0.0722455885812447,0.08480738135562,-0.0991521123204067,0.0273394962142456,-0.0859507785632272,0.0350122260656593,1.04387572180502,1.04130831410336,1.04088855948135,1.14365354632846,1.05080574490147,0.0370339401107729,0.0354259867968228,0.0355450160968224,0.0896027695182924,0.0422247012709559
50,0.2,1,0,4,-0.228215657434914,0.0340337529191928,-0.197420860548754,0.035847899191559,-0.0790505810425264,0.0825241880582872,-0.30192628779304,0.0382730618728746,-0.162464229353905,0.0351428090235413,1.16600236781359,1.11421409682483,1.10063325432694,1.15483468134924,1.08640889766245,0.129241179823996,0.085945970453047,0.074643655875412,0.0883605614811568,0.0613617207979819
50,0.2,2,0,4,-0.649465811104287,0.0805426248953562,-0.366088371353232,0.0992879630798318,-0.0455764806129941,0.115016428906802,-0.846177924937751,0.0757643412476263,-0.425866490371794,0.068419716004095,1.83130476206732,1.5263136009891,1.248105715745,1.17724791769512,1.28328195309559,0.791402600193347,0.501945751564229,0.232812218904495,0.116518562347335,0.249439885045664
50,0.3,0.5,0,4,-0.131916573134839,0.0333007609680581,-0.129872640445639,0.0351487095273606,-0.091460660169878,0.108966947131069,-0.149761011920269,0.0320298032172358,-0.110375342681949,0.0424895055115884,1.11723414222967,1.11631435024047,1.11778352537298,1.23185823851073,1.12807033898406,0.0542980148925326,0.0505362394308572,0.0518398687160461,0.116787164754123,0.0544597742561881
50,0.3,1,0,4,-0.382819059693604,0.0404134795507967,-0.347344059296297,0.0436906313326646,-0.139934182553637,0.102724105812674,-0.458364741357954,0.0420480688415184,-0.29232567702612,0.0432102540149417,1.27273611558439,1.20945751182552,1.18886852744098,1.17053496146728,1.16098342356389,0.251936064617455,0.186761844617738,0.164120073704431,0.121792060730565,0.128448504193647
50,0.3,2,0,4,-0.94185424984672,0.0735219821220188,-0.739399290642516,0.141395948532682,-0.179049018693851,0.132950224964295,-1.05198373805399,0.0600155671484236,-0.708455302266841,0.0780301697455731,2.1812962409597,1.96947903285739,1.69919880284393,1.22000729641679,1.59723690083538,1.16638527444273,0.960243800165736,0.687400279792674,0.164344024934705,0.579548934206846
50,0.4,0.5,0,4,-0.18438660100358,0.0297960338362437,-0.180021304830967,0.0304043719339225,-0.147711528488193,0.0828276926383843,-0.19498451062522,0.0311833985119603,-0.166144941682707,0.0324687860757743,1.08826171674717,1.08430115521061,1.08442142274157,1.17636923424728,1.08938060926037,0.0690464409031571,0.063645472296716,0.0626600202672969,0.10423224982351,0.0599105837921454
50,0.4,1,0,4,-0.504803968457553,0.0446440434134215,-0.47619106591274,0.0522388414894504,-0.301766545195889,0.148043836017205,-0.571468947742445,0.0414557804880299,-0.412456921732255,0.0550791859322771,1.40832384679859,1.33835984617144,1.31790898994499,1.31381360327917,1.26422989789863,0.367825259819447,0.299247869766848,0.278735578537115,0.238366664636582,0.224924502287463
50,0.4,2,0,4,-1.16504664842199,0.0473834781118511,-1.10428142738582,0.0797718870275862,-0.510581720496476,0.364358135863386,-1.22285628027758,0.0371331608237551,-1.01340714819054,0.0647138256109508,2.61479290644052,2.48914664582204,2.39220829559845,1.76387145412396,2.1833441560838,1.53232497723397,1.4044802537206,1.29881049846171,0.623230038489211,1.09138430448658
50,0.5,0.5,0,4,-0.22114582760919,0.0289078980704402,-0.219589585862565,0.0292005526109046,-0.206885944641134,0.0848339551099839,-0.232055119014968,0.0301848075694807,-0.20681866971596,0.033215677589962,1.12846022478379,1.12115231335569,1.12114844595084,1.22042276663673,1.12187294219023,0.0838834617926842,0.0776688356490415,0.0772741360671429,0.127211579424488,0.0758235613450913
50,0.5,1,0,4,-0.623840451965117,0.0461426316159014,-0.605848552188714,0.0552220250103434,-0.377773188760893,0.148351208027416,-0.671916166467092,0.0401711166065948,-0.552060928378174,0.0586450091438038,1.5750300391046,1.51575741472269,1.50066011630457,1.41127391304145,1.45245904733666,0.491441595783394,0.435088827965864,0.421998383074453,0.290322034133853,0.363123052739856
50,0.5,2,0,4,-1.27393017316933,0.038992040303073,-1.25086231403514,0.0503821448809391,-0.852874131340571,0.316189666442676,-1.30410844203467,0.0315902141225318,-1.13940973905302,0.0525458253542742,2.81449902984865,2.73786007430155,2.69615873979721,2.17287783475398,2.43326017558035,1.73213109163802,1.66169516621279,1.61478676282987,1.0420030020204,1.35053764967638
50,0.6,0.5,0,4,-0.243257001754823,0.0328407555254368,-0.241250240538589,0.0334591269046586,-0.195582564798668,0.094898978575136,-0.255429934320343,0.0315751398098936,-0.22860253544567,0.0409796999211126,1.14732497026056,1.14556180140233,1.14516590168843,1.23781400662749,1.14923320525936,0.0966617154577389,0.0918505206505557,0.0914935098300624,0.132677023335486,0.0930339206336959
50,0.6,1,0,4,-0.712468354518185,0.0343049300500483,-0.704272359478024,0.0380286783950103,-0.538054658624313,0.148994930983938,-0.747231551589211,0.0307840026987541,-0.656732102284096,0.0427985313108136,1.61982535906612,1.57117366623924,1.56378500533366,1.53202471190942,1.51816504984065,0.58898507437568,0.541744561589648,0.533838091327778,0.437752771996344,0.473881592824747
50,0.6,2,0,4,-1.42184735898098,0.0258193114413886,-1.41861294645968,0.0262459656462886,-1.20382765509726,0.253074662786321,-1.4329589843778,0.0244561382235846,-1.33998311957623,0.0366258604605674,3.22099992577943,3.19206717401003,3.18612276002007,2.95292406195874,2.99162943938894,2.07770530844153,2.04734012712537,2.03857742768106,1.70101031264935,1.83199749190751
50,0.7,0.5,0,4,-0.289482846894929,0.0341149372152103,-0.289186292087483,0.034230516397225,-0.270037269825477,0.0981399664208895,-0.299266169572951,0.0324281542888823,-0.274654332910516,0.0407231736238927,1.1470173101088,1.14490063994144,1.14567650315337,1.26891854815765,1.14863007762339,0.121826253768304,0.117744681175527,0.117688075346546,0.170569393683583,0.115954560342294
50,0.7,1,0,4,-0.808463836615337,0.0387159897579783,-0.80791007366377,0.0391498635261524,-0.694207078083155,0.144872120501305,-0.821216888945085,0.0384881242231053,-0.772372162556214,0.0459341612944225,1.81416993301047,1.7967302992921,1.79835926677187,1.84161137135643,1.75633061243981,0.712692862290633,0.692136184923979,0.691672801335919,0.62607122715955,0.642263247979713
50,0.7,2,0,4,-1.44717295087799,0.02387525473952,-1.44377754757782,0.0250416497418946,-1.361157750306,0.121833084238148,-1.45404369827349,0.0230336929042869,-1.38783849679246,0.0325396949372297,3.21137670047146,3.19968342577783,3.19423467459408,3.22205607744414,3.0597562167515,2.1371616009286,2.11806542821874,2.10941004838301,1.97397434003505,1.95847268964171
50,0.8,0.5,0,4,-0.312904449156249,0.0293331611828782,-0.313141228056886,0.0296421309018778,-0.292474124927317,0.0873718761862377,-0.321736938690149,0.0290972808443023,-0.307866481861692,0.0383907421176772,1.16347423131752,1.15631879679085,1.15791650707841,1.28031828162808,1.16878682271979,0.132466452157789,0.127095689678739,0.127551348956343,0.172476130557306,0.132980559060985
50,0.8,1,0,4,-0.853324806372228,0.0365533340355864,-0.853706296164415,0.0373115167315904,-0.78776076561463,0.121434271558587,-0.864486686825272,0.0339689691806708,-0.805442292125474,0.0466987625885575,1.85528450151929,1.84403973530517,1.84534634071997,1.93524642996507,1.78434912550143,0.781136356032904,0.764533792535609,0.765939399258697,0.741394124042543,0.695202554719953
50,0.8,2,0,4,-1.53779751762346,0.0226722641734523,-1.53616903494749,0.0239262376631841,-1.5099629538447,0.0769645483722385,-1.54348983072897,0.0208962393676024,-1.50297332313809,0.0315955904038632,3.37175557375293,3.35520871665028,3.35140280587074,3.47269842800325,3.26742051008158,2.4031526157345,2.38738010806146,2.38362191040638,2.3565678476138,2.29036642251659
50,0.9,0.5,0,4,-0.363868853385675,0.0350243310397536,-0.362444447574684,0.0341417733417977,-0.340163478972911,0.0949256838194533,-0.365973349859239,0.0335245625784682,-0.376044679327488,0.0458359268929481,1.19672920948301,1.19891864456737,1.19721799814479,1.31114958682953,1.22333754575581,0.167293432572769,0.167249751848761,0.165337042052807,0.21016224782731,0.187016348108997
50,0.9,1,0,4,-0.905708956946757,0.0342859183731224,-0.90606929514275,0.034343776499765,-0.880389202819305,0.113876951444215,-0.918204266281123,0.032305021538699,-0.889973182151318,0.0450031895701619,1.92434418981534,1.90508791963821,1.90423135155459,2.05882002678046,1.88834081170742,0.875242571047861,0.854423203474839,0.855133625217746,0.888392715127806,0.836830438570854
50,0.9,2,0,4,-1.56735867482371,0.0207687338790904,-1.56823733911194,0.0208206158796185,-1.55174748669054,0.0691473663954034,-1.57154647779603,0.0196375123061717,-1.55898987128131,0.0251537589798153,3.55927118675014,3.55708477438614,3.56703782837802,3.8195458487175,3.55116177234674,2.48929765661775,2.47727810575483,2.48008486458513,2.47672189201383,2.45547740894262
50,1,0.5,0,4,-0.418682506372563,0.0346936693492833,-0.422172033582213,0.0360420459436462,-0.428964569064505,0.106393956632777,-0.414006264856304,0.0331118598968385,-0.419550050307611,0.0460227978248934,1.28530771283513,1.29027255385538,1.29505155986366,1.43665661104377,1.31099986159933,0.204347487937623,0.209815242144948,0.214091061652869,0.28987258836231,0.221814928548888
50,1,1,0,4,-0.997648174562086,0.0365420640003989,-0.997394591467687,0.0372300300789145,-0.985975573715239,0.106081923258188,-0.996905467017106,0.0333865212923759,-0.988340972723982,0.0484696544903002,2.0384619126517,2.04588026429003,2.04529585353677,2.19742081482579,2.04813833196234,1.02704009885451,1.03166123388746,1.03183985101752,1.07769934560499,1.02504518458283
50,1,2,0,4,-1.59837642524978,0.0218735504590751,-1.59944763478536,0.0221236744287447,-1.59886546864172,0.0604645203309077,-1.59542390930214,0.0207808356702231,-1.59563935258371,0.0262139071826026,3.60553540972165,3.61922684984681,3.62507142576901,3.88090466140515,3.63220159378639,2.56605438186479,2.57657137950105,2.5802457924771,2.61653298454417,2.57214778116044
100,0,0.5,0,4,-2.12586922940794e-05,0.00959308833580899,-0.00140478864769467,0.00976325844038406,0.00842816926075818,0.0355150528754097,-0.00093482473206663,0.00932558979686885,0.00311246496307227,0.0128884343946075,1.03760877797939,1.03848966857871,1.03897802040797,1.08753450034598,1.04097005042283,0.00927983574516419,0.00954512334606194,0.00971641557932683,0.0354085116481206,0.0128336796607808
100,0,1,0,4,-0.00719098312253741,0.0138902265516495,-0.00742074220703515,0.014273328929316,-0.00836314582896369,0.0385645535187686,-0.00567984577013636,0.0123965444624227,-0.0117183726662398,0.0178158426696318,1.03443386880753,1.03684238216813,1.03721179954038,1.08488259045658,1.04217355650672,0.0123668223880831,0.0138724856571599,0.0142570296995726,0.0384416729593313,0.0178640837142286
100,0,2,0,4,0.00647629180182641,0.00981962499355713,0.00681042342282323,0.0099360327862637,0.018610560135421,0.0380250057041862,0.00383545836504684,0.00934803057761813,0.0101314304245963,0.0121994832722386,1.02753314931021,1.02775388769521,1.02809784701018,1.08098728306388,1.03201370239466,0.00931600116560005,0.00981246922409175,0.00993273448953052,0.0381812336242193,0.0122411317383259
100,0.1,0.5,0,4,-0.0323997113495014,0.0101929151995354,-0.0314388363647575,0.0102444984429772,-0.0130559599433275,0.039682529477984,-0.0385890421742026,0.0101310426700015,-0.0325045467758494,0.012852372335492,1.00906462727265,1.0101977306268,1.01036718356767,1.07477329716932,1.01385606437236,0.0115695016325739,0.0111916919190688,0.0111816763827323,0.0396545749206358,0.0138446560349179
100,0.1,1,0,4,-0.107708304247615,0.0172218500533986,-0.0860342468201669,0.0177131101132908,-0.0262210619459433,0.034945951986203,-0.166165327186912,0.0189658922127349,-0.0804546278615363,0.0194119861008417,1.04969634569416,1.03195910653072,1.02796364048495,1.06126735595063,1.02921386624768,0.0464819787108048,0.0287368196070284,0.0250264361886378,0.035458766315845,0.0257878733146757
100,0.1,2,0,4,-0.289349480320703,0.023733490381786,-0.125470309562567,0.0193389679081609,-0.0332902662016847,0.0299979194687526,-0.540743192152017,0.045309194634449,-0.182577785389431,0.0208505465562621,1.38131740572082,1.13383193835632,1.05328745444337,1.07068966903672,1.0767082780601,0.33748584852003,0.107337944691738,0.0349850716503464,0.0309561716951878,0.0540809415411898
100,0.2,0.5,0,4,-0.0775813402610439,0.0137125815914082,-0.0742295158008079,0.0136466214795064,-0.0384699470441221,0.0344636799613921,-0.0926460873063932,0.0142046799820269,-0.0622184090661531,0.0169098124481865,1.02687845425754,1.02371642746389,1.0236435852483,1.06522222378709,1.02672830238009,0.0227169540753006,0.019662883040151,0.0190884093881313,0.0357712983871627,0.0206963938126688
100,0.2,1,0,4,-0.245858574379204,0.021236315459175,-0.209590114744458,0.02379860282982,-0.0912350116034299,0.0433653766524172,-0.331935741279702,0.0231099063364293,-0.185884345143149,0.0224392959106763,1.1609277539057,1.10523689812337,1.08978226636494,1.09367487090918,1.07845735376359,0.133175693143652,0.0815765724776539,0.067607626014266,0.0514723771114331,0.0568800892004203
100,0.2,2,0,4,-0.63889807670747,0.0464210667635343,-0.335606020900299,0.0493116262162047,-0.0387998017294882,0.0381161726367736,-0.878698178202235,0.0396950653293882,-0.429444900661942,0.0387935070118817,1.86796571528875,1.50005580360422,1.20094328980366,1.09064168957342,1.26307124803888,0.811607078378668,0.454379713850221,0.161696469349655,0.0394310163878373,0.223022462181367
100,0.3,0.5,0,4,-0.110556033088734,0.0118863751467835,-0.109368499856004,0.0124682968887576,-0.0686332376050507,0.0452974829362384,-0.125622231735693,0.0118826710335859,-0.0958026668295913,0.0165491592455422,1.05544166121194,1.05327244887349,1.05339430703367,1.10837737872343,1.05612670119304,0.027604202784674,0.0240495797233668,0.0243674241650667,0.0497815168257085,0.0256445644209762
100,0.3,1,0,4,-0.390980614832904,0.016836242462564,-0.358687139191575,0.0184358944131678,-0.138055842190158,0.0460347939510216,-0.473326728320607,0.0179634002287775,-0.316806439459828,0.0189714684107423,1.27513310270061,1.19892311224602,1.17610865528876,1.10266462517674,1.14674046935598,0.241911774970323,0.169617902425367,0.147000178762538,0.0648640355441003,0.119242931151903
100,0.3,2,0,4,-0.955213272123383,0.0349889665557328,-0.791380104182576,0.0733786509740301,-0.148454189231452,0.0679406375131751,-1.08371994524724,0.0233426886483589,-0.750751656137555,0.0354598229422598,2.20254678349745,1.95882664586564,1.71936246734422,1.1341560314518,1.61573656531249,1.1976748949318,0.947246416963615,0.699294227015185,0.0896395806259769,0.59891057302083
100,0.4,0.5,0,4,-0.168185321856116,0.0148456944262098,-0.165413812267449,0.0148656316651598,-0.112879871911857,0.0444028988537317,-0.181968490058366,0.0141411349806035,-0.157635824419635,0.0190446852487824,1.06994838269232,1.0660647871612,1.0654176740577,1.10411382467501,1.06681456351765,0.0471829606798222,0.043057768441924,0.0421530327956849,0.0569227498423003,0.0437985149629966
100,0.4,1,0,4,-0.495174729359572,0.0243239251429641,-0.47608941650494,0.0255959286361569,-0.238093173513846,0.0675994425822915,-0.55761253319263,0.0233413111066294,-0.420706096526682,0.0285107533198922,1.36456574839573,1.2994463764758,1.28230231321988,1.18204295679268,1.23669655333208,0.334156341724599,0.269400318113575,0.25212908150099,0.123949804643274,0.20536181920801
100,0.4,2,0,4,-1.14059511453441,0.028443665157404,-1.08822508804129,0.0426879963774529,-0.367168368607274,0.156750287325502,-1.21035537826693,0.0218776478355682,-0.977381745752288,0.0333935818207854,2.47107591768165,2.31385455652799,2.21205556999827,1.30854745178393,1.97852797093136,1.48672840129606,1.32925866213139,1.22670839863805,0.290779146794602,0.988501690841471
